G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,11 secs,2020-03-07 7:27.00am,2020-03-07 7:26.49am,2,117 E Bridge St [Co-7] Brighton CO 80601,+,+,-,-,-,-,-,3,2,18,0.6,-78,0,0,2539,Serial,39.9868156,-104.8217752,Stopped Moving,1,0
LA,8 secs,2020-03-07 7:26.40am,2020-03-07 7:26.32am,10,E Bridge St [Co-7] Brighton CO 80601,+,+,-,-,-,-,-,3,5,20,0.6,-78,0,0,2538,Serial,39.9868049,-104.8229232,Started Moving,0,0
LA,7 secs,2020-03-07 7:26.30am,2020-03-07 7:26.23am,0, Brighton CO 80601,+,+,-,-,-,-,-,3,2,19,0.6,-78,0,0,2537,Serial,39.9866788,-104.823119,Stopped Moving,16,2
LA,8 secs,2020-03-07 7:25.10am,2020-03-07 7:25.02am,36,Us-85 Brighton CO 80601,+,+,-,-,-,-,-,3,8,16,0.6,-66,0,0,2536,Serial,39.973135,-104.8271142,Moving,28,2
LA,8 secs,2020-03-07 7:23.10am,2020-03-07 7:23.02am,63,Us-85 Brighton CO 80601,+,+,-,-,-,-,-,3,8,18,0.6,-70,0,0,2535,Serial,39.9493773,-104.8370075,Moving,32,2
LA,7 secs,2020-03-07 7:21.10am,2020-03-07 7:21.03am,44,Us-85 Brighton CO 80601,+,+,-,-,-,-,-,3,8,17,0.6,-55,0,0,2534,Serial,39.9228597,-104.852162,Moving,29,2
LA,8 secs,2020-03-07 7:19.10am,2020-03-07 7:19.02am,38,Us-85 Henderson CO 80640,+,+,-,-,-,-,-,3,8,17,0.6,-68,0,0,2533,Serial,39.9002513,-104.8680514,Moving,28,2
LA,8 secs,2020-03-07 7:17.10am,2020-03-07 7:17.02am,58,Ramp 12 Henderson CO 80640,+,+,-,-,-,-,-,3,8,17,0.6,-55,0,0,2532,Serial,39.8803842,-104.8877469,Moving,33,2
LA,7 secs,2020-03-07 7:15.10am,2020-03-07 7:15.03am,64,I-76 [I-76/Us-6/Us-85] Henderson CO 80640,+,+,-,-,-,-,-,3,8,17,0.6,-64,0,0,2531,Serial,39.8574661,-104.9129476,Moving,35,2
LA,7 secs,2020-03-07 7:13.10am,2020-03-07 7:13.03am,64,I-76 Commerce City CO 80022,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,2530,Serial,39.833235,-104.9385506,Moving,31,2
