G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,8 secs,2020-03-06 4:32.23am,2020-03-06 4:32.15am,71,I-29 Hamburg IA 51640,+,+,-,-,-,-,-,3,8,17,0.6,-65,0,0,89,Serial,40.6618874,-95.7589539,Moving,39,2
LA,16 secs,2020-03-06 4:30.30am,2020-03-06 4:30.14am,71,I-29 Percival IA 51648,+,+,-,-,-,-,-,3,8,19,0.6,-53,0,0,88,Serial,40.6913193,-95.7846414,Moving,38,2
LA,8 secs,2020-03-06 4:28.23am,2020-03-06 4:28.15am,71,I-29 Percival IA 51648,+,+,-,-,-,-,-,3,8,17,0.6,-53,0,0,87,Serial,40.7205353,-95.8087907,Moving,40,2
LA,9 secs,2020-03-06 4:26.23am,2020-03-06 4:26.14am,71,I-29 Percival IA 51648,+,+,-,-,-,-,-,3,8,17,0.6,-60,0,0,86,Serial,40.7534621,-95.8177841,Moving,39,2
LA,8 secs,2020-03-06 4:24.23am,2020-03-06 4:24.15am,71,I-29 Percival IA 51648,+,+,-,-,-,-,-,3,8,18,0.6,-61,0,0,85,Serial,40.7869548,-95.8074777,Moving,43,3
LA,7 secs,2020-03-06 4:22.08am,2020-03-06 4:22.01am,72,I-29 Thurman IA 51654,+,+,-,-,-,-,-,3,8,18,0.6,-71,0,0,84,Serial,40.8263256,-95.8067562,Moving,41,2
LA,9 secs,2020-03-06 4:20.03am,2020-03-06 4:19.54am,71,I-29 Thurman IA 51654,+,+,-,-,-,-,-,3,8,18,0.6,-56,0,0,83,Serial,40.8630772,-95.804196,Moving,40,2
LA,4 secs,2020-03-06 4:17.58am,2020-03-06 4:17.54am,71,I-29 Thurman IA 51654,+,+,-,-,-,-,-,3,8,19,0.6,-79,0,0,82,Serial,40.8979111,-95.7995156,Moving,39,2
LA,4 secs,2020-03-06 4:15.58am,2020-03-06 4:15.54am,71,I-29 Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,18,0.6,-54,0,0,81,Serial,40.9329314,-95.7993506,Moving,39,2
LA,3 secs,2020-03-06 4:13.57am,2020-03-06 4:13.54am,71,I-29 Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,19,0.6,-66,0,0,80,Serial,40.9679181,-95.7998308,Moving,39,2
LA,5 secs,2020-03-06 4:11.58am,2020-03-06 4:11.53am,71,I-29 Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,16,0.6,-62,0,0,79,Serial,41.0026903,-95.8068742,Moving,39,3
LA,8 secs,2020-03-06 4:10.02am,2020-03-06 4:09.54am,71,I-29 Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,16,0.6,-52,0,0,78,Serial,41.0363842,-95.8180537,Moving,39,6
LA,47 secs,2020-03-06 4:08.41am,2020-03-06 4:07.54am,71,I-29 [I-29/Us-275] Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,17,0.6,-59,0,0,77,Serial,41.071108,-95.8238043,Moving,39,2
LA,4 secs,2020-03-06 4:05.57am,2020-03-06 4:05.53am,71,I-29 [I-29/Us-275] Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,16,0.6,-57,0,0,76,Serial,41.105384,-95.8293847,Moving,39,2
LA,9 secs,2020-03-06 4:04.02am,2020-03-06 4:03.53am,71,I-29 [I-29/Us-275] Pacific Junction IA 51561,+,+,-,-,-,-,-,3,8,16,0.6,-53,0,0,75,Serial,41.1394212,-95.8212267,Moving,42,4
LA,8 secs,2020-03-06 4:01.52am,2020-03-06 4:01.44am,72,I-29 [I-29/Us-275] Council Bluffs IA 51503,+,+,-,-,-,-,-,3,8,16,0.6,-61,0,0,74,Serial,41.1772672,-95.8238526,Moving,38,3
