G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
TX,4 secs,2020-03-09 10:11.08am,2020-03-09 10:11.04am,64,Gerald R Ford Fwy [I-196] Holland MI 49423,+,+,-,-,-,-,-,3,8,5,1.8,-75,0,0,267,Serial,42.7377094,-86.0819817,Moving,35,2
TX,4 secs,2020-03-09 10:09.08am,2020-03-09 10:09.04am,61,Gerald R Ford Fwy [I-196] Holland MI 49423,+,+,-,-,-,-,-,3,8,7,1.7,-70,0,0,266,Serial,42.7595708,-86.0523782,Moving,35,2
TX,5 secs,2020-03-09 10:07.08am,2020-03-09 10:07.03am,63,Gerald R Ford Fwy [I-196] Zeeland MI 49464,+,+,-,-,-,-,-,3,8,7,1.2,-46,0,0,265,Serial,42.7835752,-86.0274403,Moving,35,2
TX,5 secs,2020-03-09 10:05.08am,2020-03-09 10:05.03am,66,Gerald R Ford Fwy [I-196] Zeeland MI 49464,+,+,-,-,-,-,-,3,8,5,2.7,-77,0,0,264,Serial,42.7986814,-85.9932261,Moving,35,2
TX,5 secs,2020-03-09 10:03.08am,2020-03-09 10:03.03am,63,Gerald R Ford Fwy [I-196] Zeeland MI 49464,+,+,-,-,-,-,-,3,8,5,1.3,-62,0,0,263,Serial,42.8179705,-85.9638599,Moving,34,2
TX,5 secs,2020-03-09 10:01.08am,2020-03-09 10:01.03am,66,Gerald R Ford Fwy [I-196] Zeeland MI 49464,+,+,-,-,-,-,-,3,8,5,3.7,-76,0,0,262,Serial,42.8266515,-85.924363,Moving,35,2
TX,5 secs,2020-03-09 9:59.08am,2020-03-09 9:59.03am,64,Gerald R Ford Fwy [I-196] Hudsonville MI 49426,+,+,-,-,-,-,-,3,8,6,2.4,-71,0,0,261,Serial,42.842954,-85.8887607,Moving,34,2
TX,5 secs,2020-03-09 9:57.08am,2020-03-09 9:57.03am,63,Gerald R Ford Fwy [I-196] Hudsonville MI 49426,+,+,-,-,-,-,-,3,8,9,1.1,-67,0,0,260,Serial,42.8523967,-85.8495039,Moving,34,2
TX,14 secs,2020-03-09 9:55.18am,2020-03-09 9:55.04am,61, Grandville MI 49418,+,+,-,-,-,-,-,3,8,5,1.2,-71,0,0,259,Serial,42.8582949,-85.8147747,Moving,35,2
TX,5 secs,2020-03-09 9:53.08am,2020-03-09 9:53.03am,62,Paul B Henry Fwy [M-6] Grandville MI 49418,+,+,-,-,-,-,-,3,8,6,1.2,-73,0,0,258,Serial,42.8464395,-85.7813745,Moving,34,2
TX,5 secs,2020-03-09 9:51.08am,2020-03-09 9:51.03am,66,Paul B Henry Fwy [M-6] Byron Center MI 49315,+,+,-,-,-,-,-,3,8,4,1.6,-65,0,0,257,Serial,42.8528138,-85.741435,Moving,35,2
TX,5 secs,2020-03-09 9:49.08am,2020-03-09 9:49.03am,62,Paul B Henry Fwy [M-6] Byron Center MI 49315,+,+,-,-,-,-,-,3,8,6,1.3,-67,0,0,256,Serial,42.8520507,-85.6991581,Moving,35,2
TX,5 secs,2020-03-09 9:47.08am,2020-03-09 9:47.03am,61,Paul B Henry Fwy [M-6] Grand Rapids MI 49548,+,+,-,-,-,-,-,3,8,5,1.7,-57,0,0,255,Serial,42.8491418,-85.658072,Moving,34,2
TX,5 secs,2020-03-09 9:45.08am,2020-03-09 9:45.03am,68,Paul B Henry Fwy [M-6] Caledonia MI 49316,+,+,-,-,-,-,-,3,8,5,3,-70,0,0,254,Serial,42.8474963,-85.6163744,Moving,36,2
TX,5 secs,2020-03-09 9:43.08am,2020-03-09 9:43.03am,61,Paul B Henry Fwy [M-6] Caledonia MI 49316,+,+,-,-,-,-,-,3,8,4,2,-78,0,0,253,Serial,42.8494463,-85.5754532,Moving,35,2
TX,5 secs,2020-03-09 9:41.08am,2020-03-09 9:41.03am,62,Paul B Henry Fwy [M-6] Caledonia MI 49316,+,+,-,-,-,-,-,3,8,5,1.8,-54,0,0,252,Serial,42.8520788,-85.5356975,Moving,35,2
TX,4 secs,2020-03-09 9:39.08am,2020-03-09 9:39.04am,63,Paul B Henry Fwy [M-6] Grand Rapids MI 49512,+,+,-,-,-,-,-,3,8,4,1.6,-67,0,0,251,Serial,42.8648314,-85.4996178,Moving,35,2
TX,10 secs,2020-03-09 9:37.13am,2020-03-09 9:37.03am,63,I-96 Grand Rapids MI 49512,+,+,-,-,-,-,-,3,8,8,1.2,-59,0,0,250,Serial,42.8894527,-85.500637,Moving,35,2
