G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,? Odo hm,? Eng min
LA,52 secs,2020-02-16 5:51.14pm,2020-02-16 5:50.22pm,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,41,14,0.8,-78,0,0,7453,Serial,33.6087046,-84.3792791,Heartbeat,0,0
LA,7 secs,2020-02-16 5:45.30am,2020-02-16 5:45.23am,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,41,5,3.7,-84,0,0,7452,Serial,33.6086482,-84.3793127,Heartbeat,0,0
LA,40 secs,2020-02-15 5:39.16pm,2020-02-15 5:38.36pm,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,41,6,2,-80,0,0,7451,Serial,33.6087837,-84.3792483,Heartbeat,0,0
LA,9 secs,2020-02-15 5:38.08am,2020-02-15 5:37.59am,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,0,14,0.6,-84,0,0,7450,Serial,33.6087086,-84.3792443,,0,0
LA,8 secs,2020-02-15 5:36.08am,2020-02-15 5:36.00am,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,0,14,0.8,-81,0,0,7449,Serial,33.6087676,-84.379259,,0,0
LA,50 secs,2020-02-15 5:34.48am,2020-02-15 5:33.58am,0,300 Cash Memorial Blvd Forest Park GA 30297,-,-,-,-,-,-,-,3,38,12,0.8,-82,0,0,7448,Serial,33.6087502,-84.379251,Ignition Off,0,0
LA,7 secs,2020-02-15 5:33.43am,2020-02-15 5:33.36am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-85,0,0,7447,Serial,33.6087502,-84.379251,,1,0
LA,7 secs,2020-02-15 5:31.43am,2020-02-15 5:31.36am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,11,1.1,-82,0,0,7446,Serial,33.6089513,-84.3792992,,2,0
LA,7 secs,2020-02-15 5:29.43am,2020-02-15 5:29.36am,9,304 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,11,0.8,-77,0,0,7445,Serial,33.6089688,-84.3803306,,14,0
LA,7 secs,2020-02-15 5:27.43am,2020-02-15 5:27.36am,12,201 Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-60,0,0,7444,Serial,33.6196721,-84.3834312,,12,0
LA,7 secs,2020-02-15 5:25.43am,2020-02-15 5:25.36am,0,Forest Pkwy [Ga-331] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,17,0.6,-49,0,0,7443,Serial,33.6179917,-84.3962803,,14,0
LA,27 secs,2020-02-15 5:24.02am,2020-02-15 5:23.35am,22,780 Sullivan Rd Atlanta GA 30349,+,+,-,-,-,-,-,3,0,13,0.8,-84,0,0,7442,Serial,33.6175666,-84.4095049,,8,0
LA,6 secs,2020-02-15 5:21.43am,2020-02-15 5:21.37am,26,4823 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,13,0.8,-71,0,0,7441,Serial,33.6236767,-84.4087003,,4,0
LA,7 secs,2020-02-15 5:19.43am,2020-02-15 5:19.36am,3,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,9,1.1,-66,0,0,7440,Serial,33.6246624,-84.408074,,3,0
LA,8 secs,2020-02-15 5:17.43am,2020-02-15 5:17.35am,5, Atlanta GA 30349,+,+,-,-,-,-,-,3,0,9,1,-66,0,0,7439,Serial,33.6247187,-84.4082282,,7,0
LA,8 secs,2020-02-15 5:15.43am,2020-02-15 5:15.35am,1, Atlanta GA 30349,+,+,-,-,-,-,-,3,0,11,0.8,-65,0,0,7438,Serial,33.6247723,-84.4084133,,5,0
LA,8 secs,2020-02-15 5:13.43am,2020-02-15 5:13.35am,1,4772 Clark Howell Hwy Atlanta GA 30349,+,+,-,-,-,-,-,3,0,10,1.1,-69,0,0,7437,Serial,33.6246812,-84.4081558,,11,0
LA,7 secs,2020-02-15 5:11.42am,2020-02-15 5:11.35am,12,407 85 Cir Atlanta GA 30349,+,+,-,-,-,-,-,3,0,14,0.8,-55,0,0,7436,Serial,33.6219279,-84.4029483,,32,0
LA,6 secs,2020-02-15 5:09.42am,2020-02-15 5:09.36am,72,I-75 Atlanta GA 30354,+,+,-,-,-,-,-,3,0,10,1.2,-69,0,0,7435,Serial,33.6495506,-84.3972419,,38,0
LA,7 secs,2020-02-15 5:07.42am,2020-02-15 5:07.35am,61, Atlanta GA 30315,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,7434,Serial,33.6835221,-84.3991181,,27,0
LA,6 secs,2020-02-15 5:05.42am,2020-02-15 5:05.36am,14,3038 Lakewood Ave SW Atlanta GA 30344,+,+,-,-,-,-,-,3,0,14,0.6,-55,0,0,7433,Serial,33.6972523,-84.4179499,,6,0
LA,6 secs,2020-02-15 5:03.42am,2020-02-15 5:03.36am,15,Milledge St Atlanta GA 30344,+,+,-,-,-,-,-,3,0,13,0.8,-45,0,0,7432,Serial,33.6945768,-84.4212785,,0,0
LA,49 secs,2020-02-15 5:02.24am,2020-02-15 5:01.35am,0,Milledge St Atlanta GA 30344,+,+,-,-,-,-,-,3,0,14,0.8,-42,0,0,7431,Serial,33.6944696,-84.4216647,,0,0
LA,7 secs,2020-02-15 4:59.42am,2020-02-15 4:59.35am,0,Milledge St Atlanta GA 30344,+,+,-,-,-,-,-,3,0,14,0.6,-42,0,0,7430,Serial,33.6944628,-84.4216621,,0,0
LA,7 secs,2020-02-15 4:57.42am,2020-02-15 4:57.35am,0,Milledge St Atlanta GA 30344,+,+,-,-,-,-,-,3,0,12,0.8,-42,0,0,7429,Serial,33.6944561,-84.4216567,,1,0
LA,7 secs,2020-02-15 4:55.42am,2020-02-15 4:55.35am,0,2103 Sunshine Way Atlanta GA 30344,+,+,-,-,-,-,-,3,0,10,1.1,-42,0,0,7428,Serial,33.6945849,-84.4217264,,0,0
LA,6 secs,2020-02-15 4:53.42am,2020-02-15 4:53.36am,6,2106 Sunshine Way Atlanta GA 30344,+,+,-,-,-,-,-,3,0,13,0.8,-50,0,0,7427,Serial,33.694609,-84.4217921,,11,0
LA,7 secs,2020-02-15 4:51.42am,2020-02-15 4:51.35am,56,Langford Pkwy [Ga-166] Atlanta GA 30315,+,+,-,-,-,-,-,3,0,13,0.8,-60,0,0,7426,Serial,33.6970753,-84.4137871,,33,0
LA,7 secs,2020-02-15 4:49.42am,2020-02-15 4:49.35am,72, Atlanta GA 30315,+,+,-,-,-,-,-,3,0,12,0.8,-55,0,0,7425,Serial,33.7187342,-84.3976134,,33,0
LA,8 secs,2020-02-15 4:47.43am,2020-02-15 4:47.35am,56,Ramp 57 Atlanta GA 30312,+,+,-,-,-,-,-,3,0,15,0.6,-47,0,0,7424,Serial,33.7448803,-84.397038,,35,0
LA,6 secs,2020-02-15 4:45.42am,2020-02-15 4:45.36am,72,Ralph David Abernathy Fwy [I-20/Ga-402] Atlanta GA 30310,+,+,-,-,-,-,-,3,0,13,0.8,-63,0,0,7423,Serial,33.7467498,-84.4319309,,39,0
LA,7 secs,2020-02-15 4:43.42am,2020-02-15 4:43.35am,69,Ralph David Abernathy Fwy [I-20/Ga-402] Atlanta GA 30311,+,+,-,-,-,-,-,3,0,14,0.8,-82,0,0,7422,Serial,33.7574814,-84.4699391,,38,0
LA,7 secs,2020-02-15 4:41.42am,2020-02-15 4:41.35am,71,Tom Murphy Fwy [I-20/Ga-402] Atlanta GA 30331,+,+,-,-,-,-,-,3,0,13,0.8,-69,0,0,7421,Serial,33.7654891,-84.5086166,,39,0
LA,7 secs,2020-02-15 4:39.42am,2020-02-15 4:39.35am,74,Tom Murphy Fwy [I-20/Ga-402] Austell GA 30168,+,+,-,-,-,-,-,3,0,13,0.8,-61,0,0,7420,Serial,33.7723073,-84.5490616,,39,0
LA,7 secs,2020-02-15 4:37.43am,2020-02-15 4:37.36am,68,Tom Murphy Fwy [I-20/Ga-402] Austell GA 30168,+,+,-,-,-,-,-,3,0,13,0.6,-71,0,0,7419,Serial,33.7758652,-84.5908974,,38,0
LA,6 secs,2020-02-15 4:35.42am,2020-02-15 4:35.36am,71,Tom Murphy Fwy [I-20/Ga-402] Lithia Springs GA 30122,+,+,-,-,-,-,-,3,0,15,0.6,-68,0,0,7418,Serial,33.7728048,-84.6314886,,40,0
LA,7 secs,2020-02-15 4:33.42am,2020-02-15 4:33.35am,71,Tom Murphy Fwy [I-20/Ga-402] Lithia Springs GA 30122,+,+,-,-,-,-,-,3,0,15,0.6,-59,0,0,7417,Serial,33.7630979,-84.6724754,,38,0
LA,7 secs,2020-02-15 4:31.42am,2020-02-15 4:31.35am,72,Tom Murphy Fwy [I-20/Ga-402] Douglasville GA 30134,+,+,-,-,-,-,-,3,0,16,0.6,-48,0,0,7416,Serial,33.7525085,-84.7118905,,36,0
LA,22 secs,2020-02-15 4:29.57am,2020-02-15 4:29.35am,72,Tom Murphy Fwy [I-20/Ga-402] Douglasville GA 30135,+,+,-,-,-,-,-,3,0,15,0.6,-59,0,0,7415,Serial,33.7316678,-84.7407484,,39,0
LA,7 secs,2020-02-15 4:27.42am,2020-02-15 4:27.35am,71,Tom Murphy Fwy [I-20/Ga-402] Winston GA 30187,+,+,-,-,-,-,-,3,0,11,0.8,-77,0,0,7414,Serial,33.7222023,-84.781125,,39,0
LA,6 secs,2020-02-15 4:25.42am,2020-02-15 4:25.36am,74,Tom Murphy Fwy [I-20/Ga-402] Winston GA 30187,+,+,-,-,-,-,-,3,0,11,0.8,-62,0,0,7413,Serial,33.71779,-84.8226926,,39,0
LA,7 secs,2020-02-15 4:23.42am,2020-02-15 4:23.35am,74,Tom Murphy Fwy [I-20/Ga-402] Villa Rica GA 30180,+,+,-,-,-,-,-,3,0,9,1,-72,0,0,7412,Serial,33.7213587,-84.8644935,,38,0
LA,6 secs,2020-02-15 4:21.42am,2020-02-15 4:21.36am,74,Tom Murphy Fwy [I-20/Ga-402] Villa Rica GA 30180,+,+,-,-,-,-,-,3,0,11,0.8,-61,0,0,7411,Serial,33.7253069,-84.9054535,,39,0
LA,6 secs,2020-02-15 4:19.42am,2020-02-15 4:19.36am,71,Tom Murphy Fwy [I-20/Ga-402] Villa Rica GA 30180,+,+,-,-,-,-,-,3,0,13,0.6,-60,0,0,7410,Serial,33.721875,-84.9466696,,39,0
LA,6 secs,2020-02-15 4:17.42am,2020-02-15 4:17.36am,72,Tom Murphy Fwy [I-20/Ga-402] Temple GA 30179,+,+,-,-,-,-,-,3,0,11,0.8,-76,0,0,7409,Serial,33.7164664,-84.9879944,,38,0
LA,7 secs,2020-02-15 4:15.42am,2020-02-15 4:15.35am,71,Tom Murphy Fwy [I-20/Ga-402] Temple GA 30179,+,+,-,-,-,-,-,3,0,13,0.6,-65,0,0,7408,Serial,33.7162853,-85.0290912,,34,0
LA,7 secs,2020-02-15 4:13.42am,2020-02-15 4:13.35am,53,Tom Murphy Fwy [I-20/Ga-402] Temple GA 30179,+,+,-,-,-,-,-,3,0,12,0.8,-79,0,0,7407,Serial,33.7024263,-85.0606675,,30,0
LA,7 secs,2020-02-15 4:11.42am,2020-02-15 4:11.35am,53,Tom Murphy Fwy [I-20/Ga-402] Bremen GA 30110,+,+,-,-,-,-,-,3,0,14,0.6,-56,0,0,7406,Serial,33.6945178,-85.0909483,,29,0
LA,7 secs,2020-02-15 4:09.42am,2020-02-15 4:09.35am,54,Tom Murphy Fwy [I-20/Ga-402] Bremen GA 30110,+,+,-,-,-,-,-,3,0,10,1,-82,0,0,7405,Serial,33.6863197,-85.1208241,,30,0
LA,44 secs,2020-02-15 4:08.19am,2020-02-15 4:07.35am,68,Tom Murphy Fwy [I-20/Ga-402] Bremen GA 30110,+,+,-,-,-,-,-,3,0,13,0.6,-72,0,0,7404,Serial,33.6854399,-85.1536973,,38,0
LA,11 secs,2020-02-15 4:05.47am,2020-02-15 4:05.36am,64,Tom Murphy Fwy [I-20/Ga-402] Waco GA 30182,+,+,-,-,-,-,-,3,0,9,1.1,-71,0,0,7403,Serial,33.6893787,-85.1938111,,39,0
LA,12 secs,2020-02-15 4:03.47am,2020-02-15 4:03.35am,72,Tom Murphy Fwy [I-20/Ga-402] Waco GA 30182,+,+,-,-,-,-,-,3,0,9,1,-67,0,0,7402,Serial,33.6871458,-85.2354242,,39,0
LA,13 secs,2020-02-15 4:01.47am,2020-02-15 4:01.34am,71,Tom Murphy Fwy [I-20/Ga-402] Tallapoosa GA 30176,+,+,-,-,-,-,-,3,0,11,0.8,-71,0,0,7401,Serial,33.6819329,-85.2770293,,39,0
LA,13 secs,2020-02-15 3:59.47am,2020-02-15 3:59.34am,72,Tom Murphy Fwy [I-20/Ga-402] Tallapoosa GA 30176,+,+,-,-,-,-,-,3,0,9,0.8,-79,0,0,7400,Serial,33.6787867,-85.3189174,,39,0
LA,13 secs,2020-02-15 3:57.47am,2020-02-15 3:57.34am,72,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,13,0.8,-62,0,0,7399,Serial,33.670618,-85.3592538,,38,0
LA,12 secs,2020-02-15 3:55.47am,2020-02-15 3:55.35am,72,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,11,0.8,-64,0,0,7398,Serial,33.6584073,-85.3984542,,39,0
LA,13 secs,2020-02-15 3:53.47am,2020-02-15 3:53.34am,71,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,10,0.8,-55,0,0,7397,Serial,33.6446489,-85.4368326,,38,0
LA,11 secs,2020-02-15 3:51.47am,2020-02-15 3:51.36am,69,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,10,1,-35,0,0,7396,Serial,33.6465908,-85.4773581,,39,0
LA,13 secs,2020-02-15 3:49.47am,2020-02-15 3:49.34am,69,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,11,0.8,-74,0,0,7395,Serial,33.6408495,-85.5175644,,39,0
LA,13 secs,2020-02-15 3:47.47am,2020-02-15 3:47.34am,72,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,11,0.8,-63,0,0,7394,Serial,33.6286669,-85.5567542,,39,0
LA,12 secs,2020-02-15 3:45.47am,2020-02-15 3:45.35am,72,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,13,0.8,-63,0,0,7393,Serial,33.6217495,-85.59699,,39,0
LA,13 secs,2020-02-15 3:43.47am,2020-02-15 3:43.34am,71,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,10,1,-78,0,0,7392,Serial,33.618559,-85.6384221,,38,0
LA,12 secs,2020-02-15 3:41.47am,2020-02-15 3:41.35am,67,I-20 Heflin AL 36264,+,+,-,-,-,-,-,3,0,12,0.8,-54,0,0,7391,Serial,33.6130457,-85.6774818,,37,0
LA,13 secs,2020-02-15 3:39.47am,2020-02-15 3:39.34am,69,I-20 Anniston AL 36207,+,+,-,-,-,-,-,3,0,11,0.8,-78,0,0,7390,Serial,33.618162,-85.7167627,,38,0
LA,13 secs,2020-02-15 3:37.47am,2020-02-15 3:37.34am,66,I-20 [I-20/Us-431] Anniston AL 36207,+,+,-,-,-,-,-,3,0,11,0.8,-62,0,0,7389,Serial,33.6114217,-85.7564393,,26,0
LA,25 secs,2020-02-15 3:35.59am,2020-02-15 3:35.34am,0, Oxford AL 36203,+,+,-,-,-,-,-,3,0,11,0.8,-60,0,0,7388,Serial,33.6108745,-85.7847433,,1,0
LA,13 secs,2020-02-15 3:33.47am,2020-02-15 3:33.34am,0, Oxford AL 36203,+,+,-,-,-,-,-,3,0,12,0.8,-57,0,0,7387,Serial,33.6108222,-85.7846146,,0,0
LA,13 secs,2020-02-15 3:31.47am,2020-02-15 3:31.34am,0, Oxford AL 36203,+,+,-,-,-,-,-,3,0,11,0.8,-55,0,0,7386,Serial,33.6108222,-85.7846146,,0,0
LA,12 secs,2020-02-15 3:29.47am,2020-02-15 3:29.35am,0, Oxford AL 36203,+,+,-,-,-,-,-,3,0,13,0.8,-58,0,0,7385,Serial,33.6108222,-85.7846132,,1,0
LA,11 secs,2020-02-15 3:28.17am,2020-02-15 3:28.06am,22, Oxford AL 36203,+,+,-,-,-,-,-,3,10002,13,0.8,-45,0,0,7384,Serial,33.610566,-85.7856057,Harsh Acceleration,3,0
LA,12 secs,2020-02-15 3:27.47am,2020-02-15 3:27.35am,45,Golden Springs Rd [Us-431] Oxford AL 36203,+,+,-,-,-,-,-,3,0,14,0.6,-50,0,0,7383,Serial,33.6123054,-85.786409,,22,0
LA,13 secs,2020-02-15 3:25.47am,2020-02-15 3:25.34am,52,1032 Golden Springs Rd [Us-431] Anniston AL 36207,+,+,-,-,-,-,-,3,0,14,0.6,-71,0,0,7382,Serial,33.632131,-85.786118,,28,0
LA,13 secs,2020-02-15 3:23.47am,2020-02-15 3:23.34am,56,90 Anniston Eastern Byp [Us-431] Anniston AL 36207,+,+,-,-,-,-,-,3,0,10,1.1,-86,0,0,7381,Serial,33.6573974,-85.7849083,,30,0
LA,13 secs,2020-02-15 3:21.47am,2020-02-15 3:21.34am,56,Anniston Eastern Byp [Us-431] Anniston AL 36205,+,+,-,-,-,-,-,3,0,14,0.6,-83,0,0,7380,Serial,33.6786231,-85.8006421,,30,0
LA,13 secs,2020-02-15 3:19.47am,2020-02-15 3:19.34am,63,Anniston Eastern Byp [Us-431] Anniston AL 36205,+,+,-,-,-,-,-,3,0,14,0.6,-73,0,0,7379,Serial,33.7021876,-85.8138896,,33,0
LA,12 secs,2020-02-15 3:17.47am,2020-02-15 3:17.35am,56,Us Highway 431 [Us-431/Al-1] Anniston AL 36206,+,+,-,-,-,-,-,3,0,12,0.8,-79,0,0,7378,Serial,33.7126187,-85.8428467,,33,0
LA,13 secs,2020-02-15 3:15.47am,2020-02-15 3:15.34am,63,Us Highway 431 [Us-431/Al-1] Anniston AL 36206,+,+,-,-,-,-,-,3,0,13,0.8,-79,0,0,7377,Serial,33.7220842,-85.8754784,,36,0
LA,48 secs,2020-02-15 3:14.22am,2020-02-15 3:13.34am,60,5517 Us Highway 431 [Us-431/Al-1] Alexandria AL 36250,+,+,-,-,-,-,-,3,0,12,0.8,-52,0,0,7376,Serial,33.752408,-85.8880486,,34,0
LA,13 secs,2020-02-15 3:11.47am,2020-02-15 3:11.34am,60,7599 Us Highway 431 [Us-431/Al-1] Alexandria AL 36250,+,+,-,-,-,-,-,3,0,14,0.6,-60,0,0,7375,Serial,33.7822972,-85.8965499,,35,0
LA,8 secs,2020-02-15 3:09.42am,2020-02-15 3:09.34am,67,10061 Us Highway 431 [Us-431/Al-1] Wellington AL 36279,+,+,-,-,-,-,-,3,0,11,0.8,-77,0,0,7374,Serial,33.8127992,-85.9048647,,34,0
LA,13 secs,2020-02-15 3:07.47am,2020-02-15 3:07.34am,58,11851 Us Highway 431 [Us-431/Al-1] Ohatchee AL 36271,+,+,-,-,-,-,-,3,0,12,0.8,-82,0,0,7373,Serial,33.8419562,-85.9157384,,25,0
LA,12 secs,2020-02-15 3:05.47am,2020-02-15 3:05.35am,68,13689 Us Highway 431 [Us-431/Al-1] Wellington AL 36279,+,+,-,-,-,-,-,3,0,13,0.8,-81,0,0,7372,Serial,33.8649816,-85.9155118,,37,0
LA,13 secs,2020-02-15 3:03.47am,2020-02-15 3:03.34am,64,15749 Us Highway 431 S [Us-431/Al-1] Gadsden AL 35905,+,+,-,-,-,-,-,3,0,10,1,-84,0,0,7371,Serial,33.8977153,-85.9180719,,34,0
LA,13 secs,2020-02-15 3:01.47am,2020-02-15 3:01.34am,62,1352 Chastain Blvd E [Us-431/Al-1] Gadsden AL 35905,+,+,-,-,-,-,-,3,0,12,0.8,-72,0,0,7370,Serial,33.9262795,-85.9134894,,32,0
LA,12 secs,2020-02-15 2:59.47am,2020-02-15 2:59.35am,61,464 Chastain Blvd E [Us-431/Al-1] Gadsden AL 35905,+,+,-,-,-,-,-,3,0,11,0.8,-77,0,0,7369,Serial,33.9492338,-85.9284977,,31,0
LA,13 secs,2020-02-15 2:57.47am,2020-02-15 2:57.34am,58,3143 E Meighan Blvd [Us-431/Al-1] Gadsden AL 35903,+,+,-,-,-,-,-,3,0,15,0.6,-68,0,0,7368,Serial,33.9712601,-85.9489897,,33,0
LA,8 secs,2020-02-15 2:55.42am,2020-02-15 2:55.34am,59,1965 E Meighan Blvd [Us-431/Al-1] Gadsden AL 35903,+,+,-,-,-,-,-,3,0,13,0.8,-80,0,0,7367,Serial,33.9943124,-85.9676351,,29,0
LA,13 secs,2020-02-15 2:53.47am,2020-02-15 2:53.34am,51,331 E Meighan Blvd [Us-278/Us-431/Al-1/Al-74] Gadsden AL 35903,+,+,-,-,-,-,-,3,0,15,0.6,-58,0,0,7366,Serial,34.0094816,-85.9877919,,28,0
LA,8 secs,2020-02-15 2:51.42am,2020-02-15 2:51.34am,46,994 W Meighan Blvd [Us-278/Us-431/Al-1/Al-74] Gadsden AL 35901,+,+,-,-,-,-,-,3,0,13,0.8,-63,0,0,7365,Serial,34.0189739,-86.0149855,,27,0
LA,8 secs,2020-02-15 2:49.42am,2020-02-15 2:49.34am,51,2504 W Meighan Blvd [Us-278/Us-431/Al-1/Al-74] Gadsden AL 35904,+,+,-,-,-,-,-,3,0,14,0.6,-66,0,0,7364,Serial,34.0226499,-86.0425264,,28,0
LA,13 secs,2020-02-15 2:47.47am,2020-02-15 2:47.34am,53,867 5th Ave NE [Us-278/Us-431/Al-1/Al-74] Attalla AL 35954,+,+,-,-,-,-,-,3,0,13,0.8,-75,0,0,7363,Serial,34.0195707,-86.0717075,,22,0
LA,12 secs,2020-02-15 2:45.47am,2020-02-15 2:45.35am,41,Florida Short Route [Us-278/Us-431/Al-1/Al-74] Attalla AL 35954,+,+,-,-,-,-,-,3,0,14,0.6,-72,0,0,7362,Serial,34.0186333,-86.0932738,,33,0
LA,8 secs,2020-02-15 2:43.42am,2020-02-15 2:43.34am,61,1945 Us Highway 431 [Us-431/Al-1] Attalla AL 35954,+,+,-,-,-,-,-,3,0,11,1,-88,0,0,7361,Serial,34.0385393,-86.1117435,,34,0
LA,29 secs,2020-02-15 2:42.03am,2020-02-15 2:41.34am,66,4069 Us Highway 431 [Us-431/Al-1] Attalla AL 35954,+,+,-,-,-,-,-,3,0,13,0.8,-85,0,0,7360,Serial,34.0661285,-86.1235586,,33,0
LA,8 secs,2020-02-15 2:39.42am,2020-02-15 2:39.34am,59,6071 Us Highway 431 [Us-431/Al-1] Attalla AL 35954,+,+,-,-,-,-,-,3,0,11,0.8,-81,0,0,7359,Serial,34.0913587,-86.1108369,,34,0
LA,8 secs,2020-02-15 2:37.42am,2020-02-15 2:37.34am,61,8217 Us Highway 431 [Us-431/Al-1] Boaz AL 35956,+,+,-,-,-,-,-,3,0,13,0.8,-54,0,0,7358,Serial,34.1213659,-86.1181285,,33,0
LA,8 secs,2020-02-15 2:35.42am,2020-02-15 2:35.34am,58,10299 Us Highway 431 [Us-431/Al-1] Boaz AL 35956,+,+,-,-,-,-,-,3,0,12,0.8,-72,0,0,7357,Serial,34.1489578,-86.129713,,31,0
LA,12 secs,2020-02-15 2:33.47am,2020-02-15 2:33.35am,56,Florida Short Route [Us-431/Al-1] Boaz AL 35956,+,+,-,-,-,-,-,3,0,10,1,-69,0,0,7356,Serial,34.1754607,-86.1414436,,29,0
LA,8 secs,2020-02-15 2:31.42am,2020-02-15 2:31.34am,0,Us Highway 431 [Us-431/Al-1] Boaz AL 35957,+,+,-,-,-,-,-,3,0,12,0.8,-55,0,0,7355,Serial,34.1999654,-86.1509574,,8,0
LA,9 secs,2020-02-15 2:29.42am,2020-02-15 2:29.33am,48,Us Highway 431 [Us-431/Al-1] Boaz AL 35957,+,+,-,-,-,-,-,3,0,10,1,-59,0,0,7354,Serial,34.2069606,-86.1536973,,28,0
LA,8 secs,2020-02-15 2:27.42am,2020-02-15 2:27.34am,52,3207 Us Highway 431 [Us-431/Al-1] Albertville AL 35950,+,+,-,-,-,-,-,3,0,12,0.8,-63,0,0,7353,Serial,34.2309261,-86.1630609,,30,0
LA,9 secs,2020-02-15 2:25.42am,2020-02-15 2:25.33am,46,5079 Us Highway 431 [Us-431/Al-1] Albertville AL 35950,+,+,-,-,-,-,-,3,0,11,0.8,-43,0,0,7352,Serial,34.2530249,-86.1810451,,24,0
LA,8 secs,2020-02-15 2:23.42am,2020-02-15 2:23.34am,51,6583 Us Highway 431 [Us-431/Al-1] Albertville AL 35950,+,+,-,-,-,-,-,3,0,11,1,-56,0,0,7351,Serial,34.2706215,-86.1965402,,27,0
LA,9 secs,2020-02-15 2:21.42am,2020-02-15 2:21.33am,15,Us Highway 431 [Us-431/Al-1] Albertville AL 35950,+,+,-,-,-,-,-,3,0,11,1,-60,0,0,7350,Serial,34.2819055,-86.2213091,,25,0
LA,53 secs,2020-02-15 2:20.27am,2020-02-15 2:19.34am,53,9811 Us Highway 431 [Us-431/Al-1] Albertville AL 35950,+,+,-,-,-,-,-,3,0,11,1,-71,0,0,7349,Serial,34.2905946,-86.2461879,,29,0
LA,9 secs,2020-02-15 2:17.42am,2020-02-15 2:17.33am,45,11633 Us Highway 431 [Us-431/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,10,1,-73,0,0,7348,Serial,34.3007293,-86.2750203,,26,0
LA,8 secs,2020-02-15 2:15.42am,2020-02-15 2:15.34am,44,13237 Us Highway 431 [Us-431/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,10,1.1,-79,0,0,7347,Serial,34.3098957,-86.3010914,,24,0
LA,8 secs,2020-02-15 2:13.42am,2020-02-15 2:13.34am,51,Paul W Stockton Cswy [Us-431/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,11,1,-59,0,0,7346,Serial,34.3281562,-86.3141296,,19,0
LA,8 secs,2020-02-15 2:11.42am,2020-02-15 2:11.34am,35,1694 Gunter Ave [Us-431/Al-79/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,9,1.1,-52,0,0,7345,Serial,34.3423706,-86.3078023,,21,0
LA,13 secs,2020-02-15 2:09.47am,2020-02-15 2:09.34am,32,536 Gunter Ave [Us-431/Al-79/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,11,1,-62,0,0,7344,Serial,34.3576981,-86.2948754,,25,0
LA,8 secs,2020-02-15 2:07.42am,2020-02-15 2:07.34am,62,18867 George S Houston Pkwy [Us-431/Al-79/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,12,0.8,-76,0,0,7343,Serial,34.3788285,-86.2887291,,34,0
LA,13 secs,2020-02-15 2:05.47am,2020-02-15 2:05.34am,64,20979 George S Houston Pkwy [Us-431/Al-79/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,12,0.8,-62,0,0,7342,Serial,34.4051437,-86.2730918,,34,0
LA,8 secs,2020-02-15 2:03.42am,2020-02-15 2:03.34am,64,23105 Jim Whitaker Hwy [Us-431/Al-1] Guntersville AL 35976,+,+,-,-,-,-,-,3,0,12,0.8,-67,0,0,7341,Serial,34.4333632,-86.2637966,,34,0
LA,8 secs,2020-02-15 2:01.42am,2020-02-15 2:01.34am,63,25307 Jim Whitaker Hwy [Us-431/Al-1] Grant AL 35747,+,+,-,-,-,-,-,3,0,9,1.2,-50,0,0,7340,Serial,34.4573274,-86.2799851,,35,0
