G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,7 secs,2020-03-06 10:56.45am,2020-03-06 10:56.38am,7,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,14,0.8,-84,0,0,2666,Serial,33.6095079,-84.3785657,Started Moving,0,2
LA,25 secs,2020-03-06 10:55.04am,2020-03-06 10:54.39am,0,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,16,0.6,-80,0,0,2665,Serial,33.6094475,-84.378559,,0,2
LA,7 secs,2020-03-06 10:52.46am,2020-03-06 10:52.39am,0,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,12,1,-81,0,0,2664,Serial,33.6094422,-84.378559,,0,2
LA,5 secs,2020-03-06 10:50.47am,2020-03-06 10:50.42am,2,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-77,0,0,2663,Serial,33.6095347,-84.3785536,,0,0
LA,3 secs,2020-03-06 10:50.35am,2020-03-06 10:50.32am,0,312 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,2,13,0.8,-79,0,0,2662,Serial,33.6095682,-84.3785616,Stopped Moving,2,1
LA,5 secs,2020-03-06 10:49.55am,2020-03-06 10:49.50am,9,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,5,16,0.6,-70,0,0,2661,Serial,33.6089259,-84.3799752,Started Moving,0,2
LA,5 secs,2020-03-06 10:48.36am,2020-03-06 10:48.31am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,14,0.8,-70,0,0,2660,Serial,33.6089165,-84.3801616,,0,2
LA,5 secs,2020-03-06 10:46.35am,2020-03-06 10:46.30am,0,300 Cash Memorial Blvd Forest Park GA 30297,+,+,-,-,-,-,-,3,0,13,0.8,-73,0,0,2659,Serial,33.6089165,-84.3801616,,0,2
LA,4 secs,2020-03-06 10:44.35am,2020-03-06 10:44.31am,0,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,17,0.6,-69,0,0,2658,Serial,33.6089272,-84.3801844,,1,2
LA,4 secs,2020-03-06 10:42.35am,2020-03-06 10:42.31am,0,5290 Old Dixie Hwy [Us-19/Us-41/Ga-3] Forest Park GA 30297,+,+,-,-,-,-,-,3,0,15,0.8,-69,0,0,2657,Serial,33.6089124,-84.3801991,,0,2
