G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
LA,20 secs,2020-03-06 10:58.14am,2020-03-06 10:57.54am,0,Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,0,16,0.6,-44,0,0,13,Serial,44.7754428,-93.3188516,,0,0
LA,17 secs,2020-03-06 10:57.23am,2020-03-06 10:57.06am,0,Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,2,18,0.6,-45,0,0,12,Serial,44.775432,-93.3188409,Stopped Moving,3,1
LA,16 secs,2020-03-06 10:56.43am,2020-03-06 10:56.27am,24,3511 Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,3,19,0.6,-38,0,0,11,Serial,44.7765076,-93.3228361,Roll,1,0
LA,18 secs,2020-03-06 10:56.33am,2020-03-06 10:56.15am,13,3605 Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,5,19,0.6,-38,0,0,10,Serial,44.7767785,-93.324094,Started Moving,1,1
LA,16 secs,2020-03-06 10:56.08am,2020-03-06 10:55.52am,3,3615 Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,37,18,0.6,-36,0,0,9,Serial,44.7765693,-93.3244467,Ignition On,0,0
LA,14 secs,2020-03-06 10:41.42am,2020-03-06 10:41.28am,0,3615 Mn-13 W Burnsville MN 55337,-,-,-,-,-,-,-,3,0,19,0.6,-39,0,0,8,Serial,44.7757847,-93.324727,,0,0
LA,14 secs,2020-03-06 10:39.42am,2020-03-06 10:39.28am,0,3615 Mn-13 W Burnsville MN 55337,-,-,-,-,-,-,-,3,0,19,0.6,-38,0,0,7,Serial,44.7758344,-93.3247364,,0,0
LA,15 secs,2020-03-06 10:37.42am,2020-03-06 10:37.27am,0,3615 Mn-13 W Burnsville MN 55337,-,-,-,-,-,-,-,3,38,18,0.6,-39,0,0,6,Serial,44.7758424,-93.3247056,Ignition Off,0,1
LA,19 secs,2020-03-06 10:36.29am,2020-03-06 10:36.10am,0,3615 Mn-13 W Burnsville MN 55337,+,+,-,-,-,-,-,3,37,16,0.6,-40,0,0,5,Serial,44.7758558,-93.3247471,Ignition On,8,0
LA,19 secs,2020-03-05 11:08.15pm,2020-03-05 11:07.56pm,0,3615 Mn-13 W Burnsville MN 55337,-,-,-,-,-,-,-,3,41,16,0.6,-33,0,0,4,Serial,44.7758545,-93.3246787,Heartbeat,0,0
